"idproducto","producto","referencia","tipo","idcategoria","estado","url","idmarca","activo","unidad","facturacion","idbodega","cuenta_inv","cuenta_ing","tributo","costo","ingreso","egreso","saldo","codigo","lifo","codigob","tipourl","minimo","cuenta_gas","controlserie","registro","partida","fob","promedio","fifo"
"1592","FILTRO IMANTADO SERVO TRANSMISIÓN TRACTOR CAT. D6D.","REPUESTOS Y ACCESORIOS PARA EL ARREGLO DEL TRACTOR CAT. D6D DE PROPIEDAD MPAL.","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","60.48","0","0","0","0                   ","0","0                                                 ","1","5","631.54.01","N","0260000680001",,,"60.48",
"52","REPUESTO DE TRAPEO ( MOPAS) DE 64 CM. UNIDAD.","1173","B","79","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.05.001                 ","-                             ","I","8.51","0","0","0","1173                ","0","-                                                 ","1","5","634.08.05","N","0260000680001",,,"8.51",
"1005","ESPECIES VALORADAS LIB 100 TICKETS FAENAMIENTO POR","ESPECIES VALORADAS PARA LA UNIDAD DE RENTAS","B","81","S ",,,,"Unidad                                            ","N","1","-                             ","-                             ","I","19.15","0","0","0","1214                ","0","SD                                                ","1","5","SD","N","0260000680001",,,"19.15",
"222","ACEITE 80W90","423","B","85","S ","-                                                           ","253",,"Galon                                             ","N","2","152.38.03.001                 ","-                             ","I","15.64","0","0","0","423                 ","0","-                                                 ","1","5","631.54.01","N","0260000680001",,,"15.64",
"1619","SELLOS AUTOMÁTICOS CUADRADO  TAMAÑO (5CM X 1CM)","SELLOS AUTOMÁTICOS CUADRADO  TAMAÑO (5CM X 1CM)","B","86","S ",,,,"Unidad                                            ","S","16","-                             ","-                             ","I","15.68","0","0","0","0                   ","14","-                                                 ","1","5","-","N","0260000680001",,,"15.68",
"22","CLIPS MARIPOSA CAJA.","1027","B","91","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.04.001                 ","-                             ","I","0.7","44","5","39","1027                ","0.7","SD                                                ","1","5","634.08.04","N","0260000680001",,,"0.7",
"65","DESTAPADOR DE CANERIA.LITRO.","1189","B","79","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.05.001                 ","-                             ","I","1.51","17","0","17","1189                ","1.51","-                                                 ","1","5","634.08.05","N","0260000680001",,,"1.51",
"84","TONER SANSUNG CLX 3170 FN ( CLT-C409)","0222","B","92","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.07.001                 ","-                             ","I","57.68","1","0","1","0222                ","57.68","SD                                                ","1","5","634.08.07","N","0260000680001",,,"57.68",
"1018","ENGRANE DE CUARTA MARCHA EN FUERZA","ACCESORIOS VOLQUETA NISSAN TKC-212","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","392","0","0","0","5244                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"392",
"1059","SINTETICO OCLE","ARREGLO DEL PARQUE CENTRAL","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","6.8","0","0","0","5284                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"6.8",
"1091","PERNO EXAGONAL 7/16 X 21/2","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","0.51","0","0","0","5307                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"0.51",
"339","VERIFICAR","5267","B","86","N ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.07.001                 ","-                             ","I","10.38","0","0","0","5267                ","10","SD                                                ","1","5","631.54.01","N","0260000680001",,,"10.38",
"1448","FUNDA DE BASURA SEMINDUSTRIAL VERDE 30X36","ADQUISICION DE MATERIALES DE ASEO","B","79","S ",,"253",,"Unidad                                            ","N","1","131.01.05.001                 ","-                             ","I","0.73","0","0","0","89535               ","0","SD                                                ","1","5","634.08.05","N","0260000680001",,,,
"79","CINTA DE MAQUINA DE  ESCRIBIR","0191","B","92","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.07.001                 ","-                             ","I","1.26","6","0","6","0191                ","1.26","SD                                                ","1","5","634.08.07","N","0260000680001",,,"1.26",
"1014","RETENEDORES DE BOLA","ACCESORIOS VOLQUETA NISSAN TKC-212","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","100.8","0","0","0","5240                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"100.8",
"1612","LIBRETÍN DE 100 HOJAS PAPEL QUÍMICO TÉRMICO MÁS DOS COPIAS DE PATENTES GAD MPAL","LIBRETÍN DE 100 HOJAS PAPEL QUÍMICO TÉRMICO MÁS DOS COPIAS DE PATENTES GAD MPAL","B","86","S ",,,,"Unidad                                            ","S","16","-                             ","-                             ","I","10.08","0","0","0","0                   ","9","-                                                 ","1","5","-","N","0260000680001",,,"10.08",
"1364","MANGUERA DE PRESION","COMPRA DE REPUESTOS Y LUBRICANTES PARA VEHICULOS Y MAQUINARIA DEL GADMCCH","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","47.04","0","0","0","1176                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"47.04",
"1317","MESA SUSPENSION 2","MANTENIMIENTO DE TOYOTA PRADO","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","454.96","0","0","0","24847               ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"454.96",
"1183","BUZOS TIPO MANGA LARGA","ADQUISICION DE UNIFORMES PARA TRABAJADORES","B","82","S ",,"253",,"Unidad                                            ","N","2","152.38.02.001                 ","-                             ","I","0","0","0","0","5382                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,,
"53","AMBIENTAL  PARA URINARIOS UNIDAD.","1174","B","79","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.05.001                 ","-                             ","I","0.63","22","4","18","1174                ","0.63","-                                                 ","1","5","634.08.05","N","0260000680001",,,"0.63",
"1473","TIJERA GRANDE DE 8 PULGADAS","CATALOGO ELECTRONICO","B","91","S ",,"253",,"Unidad                                            ","N","1","131.01.04.001                 ","-                             ","I","0.69","12","2","10","0                   ","0.69","0                                                 ","1","1","634.08.04","N","0260000680001",,,"0.69",
"40","CINTA ADHESIVA 18X50 YDAS..","1146","B","91","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.04.001                 ","-                             ","I","0.23","2","2","0","1146                ","0.23","-                                                 ","1","5","634.08.04","N","0260000680001",,,"0.23",
"136","FILTRO DE AIRE 57MD-31A","189","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","22.4","1","0","1","189                 ","22.4","-                                                 ","1","5","631.54.01","N","0260000680001",,,"22.4",
"168","MANGUERA DEL AUXILIAR DEL EMBRAGUE","268","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","61.6","2","0","2","268                 ","61.6","-                                                 ","1","5","631.54.01","N","0260000680001",,,"61.6",
"194","RETENEDOR N. 9F-1399","312","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","24.64","1","0","1","312                 ","24.64","-                                                 ","1","5","631.54.01","N","0260000680001",,,"24.64",
"244","FILTRO DE COMBUSTIBLE SEC.P-555003.","2077","B","85","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.03.001                 ","-                             ","I","48.33","4","0","4","2077                ","48.33","-                                                 ","1","5","631.54.01","N","0260000680001",,,"48.33",
"288","CASCO TIPO II CLASE E.","3280","B","82","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.02.001                 ","-                             ","I","36.98","3","0","3","3280                ","36.98","-                                                 ","1","5","631.54.01","N","0260000680001",,,"36.98",
"1024","GUANTES CAUCHO MASTER # 81/2 C35","ADQUISICION DE PRENDAS DE PROTECCION POR EMERGENCIA","B","82","S ",,"253",,"Unidad                                            ","N","2","152.38.02.001                 ","-                             ","I","2.15","0","0","0","5252                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"2.15",
"1208","FILTRO DE AIRE PRIMARIO P 608766","CARGA INICIAL","B","85","S ",,"253",,"Unidad                                            ","N","2","152.38.03.001                 ","-                             ","T","118.44","0","0","0","2098                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"118.44",
"1213","HERBICIDA DEVASTADA","CARGA INICIAL","B","89","S ",,"253",,"Unidad                                            ","N","2","152.38.19.001                 ","-                             ","T","23.17","0","0","0","4882                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"23.17",
"1000","CHAQUETAS DE CASIMIR PARA HOMBRE","UNIFORMES PERSONAL","B","78","S ",,"253",,"Unidad                                            ","N","1","131.01.02.001                 ","-                             ","I","81.13","0","0","0","1204                ","0","SD                                                ","1","5","634.08.02","N","0260000680001",,,"81.13",
"1004","ESPECIES VALORADAS CERTIFICADOS DE NO ADEUDAR","ESPECIES VALORADAS PARA LA UNIDAD DE RENTAS","B","81","S ",,"253",,"Unidad                                            ","N","1","131.01.07.001                 ","-                             ","I","0.43","0","0","0","1212                ","0","S/C                                               ","1","5","634.08.07","N","0260000680001",,,"0.43",
"1627","CINTA TAIPE","CINTA TAIPE","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","65.15","2","7","-5","0                   ","1.12","0                                                 ","1","0","631.54.01","N","0260000680001",,,"1.12",
"147","FILTRO DE AIRE PRIMARIO LAF-334","206","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","40.07","0","0","0","206                 ","0","-                                                 ","1","5","631.54.01","N","0260000680001",,,"40.07",
"1026","MASCARILLA DESECHABLE","ADQUISICION DE PRENDAS DE PROTECCION POR EMERGENCIA","B","82","S ",,"253",,"Unidad                                            ","N","2","152.38.02.001                 ","-                             ","I","0.25","0","0","0","5254                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"0.25",
"91","CARTUCHO T103320 EPSON 103 MAGENTA-","0671","B","92","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.07.001                 ","-                             ","I","28","1","0","1","0671                ","28","SD                                                ","1","5","634.08.07","N","0260000680001",,,"28",
"184","PIN PAQUETE POSTERIOR N. 55224-Z0000","302","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","6.72","1","0","1","302                 ","6.72","-                                                 ","1","5","631.54.01","N","0260000680001",,,"6.72",
"185","CABLE DE VELOCIMETRO N. 25055-90205","303","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","39.2","1","0","1","303                 ","39.2","-                                                 ","1","5","631.54.01","N","0260000680001",,,"39.2",
"263","FILTRO DE AIRE RBA-405-","2127","B","85","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.03.001                 ","-                             ","I","60.42","2","0","2","2127                ","60.42","-                                                 ","1","5","631.54.01","N","0260000680001",,,"60.42",
"1159","GAFAS CLARAS","EQUIPOS DE PROTECCION PARA EL PERSONAL DE LAS DIFERENTES DEPENDENCIAS","B","82","S ",,"253",,"Unidad                                            ","N","2","152.38.02.001                 ","-                             ","I","3.3","0","0","0","5361                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"3.3",
"1610","LIBRETÍN DE 100 HOJAS PAPEL QUÍMICO TÉRMICO MÁS UNA COPIA DE CERTIFICADOS MÉDICOS","LIBRETÍN DE 100 HOJAS PAPEL QUÍMICO TÉRMICO MÁS UNA COPIA DE CERTIFICADOS MÉDICOS","B","86","S ",,,,"Unidad                                            ","S","16","-                             ","-                             ","I","8.96","0","0","0","0                   ","8","-                                                 ","1","5","-","N","0260000680001",,,"8.96",
"242","FILTRO DE AIRE SECUNDARIO P-158661-","2071","B","85","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.03.001                 ","-                             ","I","104.31","1","0","1","2071                ","104.31","-                                                 ","1","5","631.54.01","N","0260000680001",,,"104.31",
"1062","FOCO DE 50W LUZ DIA","ARREGLO DEL PARQUE CENTRAL","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","18.5","0","0","0","5287                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"18.5",
"1075","SIFONES LAVAMANOS ACORDEON","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","4.25","0","0","0","5295                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"4.25",
"1415","RETENEDORES DE ARBOL LEVAS 3014518","COMPRA DE REPUESTOS","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","5.04","0","0","0","1436                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"5.04",
"1065","CADENA 1/4 GALVANIZADA","ARREGLO DEL PARQUE CENTRAL","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","2.8","0","0","0","5290                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"2.8",
"1402","FILTRO ACEITE","1184","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","13.72","0","0","0","1184                ","0","sd                                                ","1","5","631.54.01","N","0260000680001",,,"13.72",
"1315","AMORTIGUADOR DELANTERO","MANTENIMIENTO DE TOYOTA PRADO","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","402.9","0","0","0","24847               ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"402.9",
"216","LINER","336","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","121.27","6","0","6","336                 ","121.27","-                                                 ","1","5","631.54.01","N","0260000680001",,,"121.27",
"226","CRUCETAS TOYO GUN-41 TK-20","447","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","145.66","3","0","3","447                 ","145.66","-                                                 ","1","5","631.54.01","N","0260000680001",,,"145.66",
"271","GUANTES TIPO MANGA IMPREMEABLE DE NITRILO","2176","B","82","S ","-                                                           ","253",,"Par                                               ","N","2","152.38.02.001                 ","-                             ","I","32.95","1","1","0","2176                ","32.95","-                                                 ","1","5","631.54.01","N","0260000680001",,,"32.95",
"1399","FILTRO ACEITE HG 1314","1184","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","14.56","0","0","0","1184                ","0","sd                                                ","1","5","631.54.01","N","0260000680001",,,"14.56",
"1434","PERNOS GUIAS 9/16 * 12","COMPRA DE REPUESTOS","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","5.6","0","0","0","1437                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"5.6",
"285","DEFENSA 700X15.","3162","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","11.2","2","0","2","3162                ","11.2","-                                                 ","1","5","631.54.01","N","0260000680001",,,"11.2",
"299","BOTA INDUSTRIAL CON PUNTA DE ACERO MILBOOTS AMAR.T37","4154","B","82","S ","-                                                           ","253",,"Par                                               ","N","2","152.38.02.001                 ","-                             ","I","24.51","1","0","1","4154                ","24.51","-                                                 ","1","5","631.54.01","N","0260000680001",,,"24.51",
"1275","NEPLO DE 1/2 X 10 CM","-","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","1.4","4","0","4","-                   ","1.4","SD                                                ","1","1","631.54.01","N","0260000680001",,,"1.4",
"128","LLAVES DE LAVAVOS","148","B","87","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","10","4","0","4","148                 ","10","-                                                 ","1","5","631.54.01","N","0260000680001",,,"10",
"1117","ESMALTE NEGRO GALON","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","19.71","2","0","2","5330                ","19.71","SD                                                ","1","5","631.54.01","N","0260000680001",,,"19.71",
"159","FILTRO BAY PASS-3845","232","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","23.97","2","0","2","232                 ","23.97","-                                                 ","1","5","631.54.01","N","0260000680001",,,"23.97",
"1699","TUERCA MOTOGUADAÑA","MANTENIMIENTO DE LAS MOTOGUADAÑAS DE PROPIEDAD MPAL.","B","88","S ",,,,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","NaN","1","1","0","0                   ","4.46","0                                                 ","1","5","0","N","0260000680001",,,"5",
"1700","CONTRATUERCA MOTOGUADAÑA","MANTENIMIENTO DE LAS MOTOGUADAÑAS DE PROPIEDAD MPAL.","B","88","S ",,,,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","NaN","1","1","0","0                   ","17.86","0                                                 ","1","5","0","N","0260000680001",,,"20",
"1009","TREN MOVIL","ACCESORIOS VOLQUETA NISSAN TKC-212","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","1142.4","0","0","0","5235                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"1142.4",
"1048","TUBOS CROMADOS 3/4 X 2 METROS","MATERIALES DE CONSTRUCCION PARA VARIOS DEPARTAMENTOS","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","9.8","0","0","0","5276                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"9.8",
"1249","CLAVO DE 2 PULGADAS","-","B","87","S ",,"253",,"Libras                                            ","N","2","152.38.11.001                 ","-                             ","I","1.25","0","0","0","-                   ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"1.25",
"264","FILTRO DE AIRE PAB-7417","2130","B","85","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.03.001                 ","-                             ","I","33.23","3","0","3","2130                ","33.23","-                                                 ","1","5","631.54.01","N","0260000680001",,,"33.23",
"280","PET LUBENGRA SAE 90 .","3141","B","85","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.03.001                 ","-                             ","I","9","131","12","119","3141                ","9","-                                                 ","1","5","631.54.01","N","0260000680001",,,"9",
"1071","DISCO DE CORTE DE 7 X 1/16","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","2.5","0","0","0","5291                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"2.5",
"1053","PINZA PUNTONA 7 PULG STANLEY","MATERIALES DE CONSTRUCCION PARA VARIOS DEPARTAMENTOS","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","6.8","0","0","0","5281                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"6.8",
"1158","COFIAS TIPO ENFERMERA (CAJA 50 UNIDADES)","EQUIPOS DE PROTECCION PARA EL PERSONAL DE LAS DIFERENTES DEPENDENCIAS","B","82","S ",,"253",,"Unidad                                            ","N","2","152.38.02.001                 ","-                             ","I","8.4","0","0","0","5360                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"8.4",
"1669","FILTRO DE ACEITE MC120KCONSEJOP","FILTRO DE ACEITE MC120KCONSEJOP","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","25.37","0","0","0","0                   ","0","SD                                                ","1","0","631.54.01","N","0260000680001",,,"25.37",
"30","CERA PARA DEDOS/CREMA CONTAR BILLETES..","1130","B","91","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.04.001                 ","-                             ","I","0.87","2","0","2","1130                ","0.87","SD                                                ","1","5","634.08.04","N","0260000680001",,,"0.87",
"122","T664420-EPSON 664 CISS BOTTLES YELLOW L350.","1110","B","92","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.07.001                 ","-                             ","I","11.06","16","0","16","1110                ","11.06","SD                                                ","1","5","634.08.07","N","0260000680001",,,"11.06",
"186","CRUCETA N. 6H2577","304","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","8.41","1","0","1","304                 ","8.41","-                                                 ","1","5","631.54.01","N","0260000680001",,,"8.41",
"334","FILTRO DE ACEITE 3614.TP.","5158","B","85","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.03.001                 ","-                             ","I","3.36","1","0","1","5158                ","3.36","-                                                 ","1","5","631.54.01","N","0260000680001",,,"3.36",
"1670","FILTRO DE AIRE PRIMARIO MC120KCONSEJOP","FILTRO DE AIRE PRIMARIO MC120KCONSEJOP","B","88","S ",,,,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","55.57","0","0","0","0                   ","0","0                                                 ","1","0","631.54.01","N","0260000680001",,,"55.57",
"1680","SWITCH MASTER EH220CONSEJOP","SWITCH MASTER EH220CONSEJOP","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","125.5","0","0","0","0                   ","0","SD                                                ","1","0","631.54.01","N","0260000680001",,,"125.5",
"1224","UNIVERSAL DE 1/2","-","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","1.57","1","0","1","-                   ","1.57","SD                                                ","1","5","631.54.01","N","0260000680001",,,"1.57",
"1468","TONER LASERJET 80X","TONER","B","92","S ",,"13",,"Unidad                                            ","S","1","131.01.07.001                 ","-                             ","I","173.6","1","0","1","SN                  ","173.6","--                                                ","1","5","634.08.07","N","0260000680001",,,"173.6",
"1470","JUEGO DE PINCELES","JUEGO DE PINCELES","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","4.48","1","0","1","0                   ","4.48","-                                                 ","1","5","631.54.01","N","0260000680001",,,"4.48",
"1471","PINTURA SATINADA CANECA","PINTURA SATINADA CANECA","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","106.4","8","0","8","0                   ","106.4","-                                                 ","1","5","631.54.01","N","0260000680001",,,"106.4",
"1573","REGILLA DE TOOL PERFORADO DE 2MM DIAMETRO DE AGUJERO DE ¼ Y TUBO CUADRADO DE 1X1.5MM DE ACERO INOXIDABLE DE 4.43X0.37MM","REGILLA DE TOOL PERFORADO DE 2MM DIAMETRO DE AGUJERO DE ¼ Y TUBO CUADRADO DE 1X1.5MM DE ACERO INOXIDABLE DE 4.43X0.37MM","B","87","S ",,,,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","1120","1","1","0","0                   ","1000","0                                                 ","1","0","631.54.01","N","0260000680001",,,"1120",
"256","FILTRO DE COMBUSTIBLE RACOR-HINO GH SR-60T-","2114","B","85","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.03.001                 ","-                             ","I","35","0","0","0","2114                ","0","-                                                 ","1","5","631.54.01","N","0260000680001",,,"35",
"1155","DELANTAL BLANCO PVC","EQUIPOS DE PROTECCION PARA EL PERSONAL DE LAS DIFERENTES DEPENDENCIAS","B","82","S ",,"253",,"Unidad                                            ","N","2","152.38.02.001                 ","-                             ","I","6.61","0","0","0","5357                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"6.61",
"1394","VENTILADOR","1180","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","296.8","0","0","0","1180                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"296.8",
"1115","GOMA BIOPLAST","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","2.25","0","0","0","5328                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"2.25",
"1331","KIT EMPAQUES CAT 4 N 145 UND","ARREGLO BOMBA DE INYECCION TRACTOR CATERPILLAR D6D","B","88","S ",,"48",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","156.8","0","0","0","2457                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"156.8",
"10","MARCADORES PARA PIZARRON PUNTA MEDIA VARIOS COLORES.","0706","B","91","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.04.001                 ","-                             ","I","0.28","19","5","14","0706                ","0.28","SD                                                ","1","5","634.08.04","N","0260000680001",,,"0.28",
"190","ESPEJOS RETROVISORES TK20","308","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","8.96","2","0","2","308                 ","8.96","-                                                 ","1","5","631.54.01","N","0260000680001",,,"8.96",
"1476","ARCHIVADOR TAMAÑO OFICIO LOMO 4CM","LOMO PEQUEÑO","B","91","S ",,"253",,"Unidad                                            ","N","1","131.01.04.001                 ","-                             ","I","1.86","20","5","15","0                   ","1.86","SD                                                ","1","5","634.08.04","N","0260000680001",,,"1.86",
"1136","GRAPAS CON CLAVO","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B","87","S ",,"253",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","1.8","0","0","0","5338                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"1.8",
"1641","GALONES DE ACEITE 80W90  MAZDA BT 50 CONVENIO USO","GALONES DE ACEITE 80W90  MAZDA BT 50 CONVENIO USO","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.03.001                 ","-                             ","I","22.01","0","0","0","0                   ","0","0                                                 ","1","5","631.54.01","N","0260000680001",,,"22.01",
"1642","GALONES DE REFRIGERANTE 50/50  MAZDA BT 50 CONVENIO USO","GALONES DE REFRIGERANTE 50/50  MAZDA BT 50 CONVENIO USO","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.03.001                 ","-                             ","I","12.01","0","0","0","0                   ","0","0                                                 ","1","5","631.54.01","N","0260000680001",,,"12.01",
"1446","FUNDAS DE BASUR SEMINDUSTRIAL ROJA 30X36","ADQUISICION DE MATERIALES DE ASEO","B","79","S ",,"253",,"Unidad                                            ","N","1","131.01.05.001                 ","-                             ","I","0.73","0","0","0","89535               ","0","SD                                                ","1","5","634.08.05","N","0260000680001",,,,
"1613","LIBRETIN DE 100 HOJAS EN PAPEL QUÍMICO TÉRMICO MÁS DOS COPIAS DE PERMISOS PARA EL FUNCIONAMIENTO DE GAD MPAL.","LIBRETIN DE 100 HOJAS EN PAPEL QUÍMICO TÉRMICO MÁS DOS COPIAS DE PERMISOS PARA EL FUNCIONAMIENTO DE GAD MPAL.","B","86","S ",,,,"Unidad                                            ","S","16","-                             ","-                             ","I","10.08","0","0","0","0                   ","9","-                                                 ","1","5","-","N","0260000680001",,,"10.08",
"98","TONER SAMSUNG D109 S-","0823","B","92","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.07.001                 ","-                             ","I","127.68","0","0","0","0823                ","0","SD                                                ","1","5","634.08.07","N","0260000680001",,,"127.68",
"97","TONER SANSUNG D 119 S.","0821","B","92","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.07.001                 ","-                             ","I","111.72","2","0","2","0821                ","111.72","SD                                                ","1","5","634.08.07","N","0260000680001",,,"111.72",
"108","ROLLOS DE PAPEL SUMADORA.","0844","B","91","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.04.001                 ","-                             ","I","30.78","17","0","17","0844                ","30.78","SD                                                ","1","5","634.08.04","N","0260000680001",,,"30.78",
