"idproducto","producto","referencia","tipo","idcategoria","estado","url","idmarca","activo","unidad","facturacion","idbodega","cuenta_inv","cuenta_ing","tributo","costo","ingreso","egreso","saldo","codigo","lifo","codigob","tipourl","minimo","cuenta_gas","controlserie","registro","partida","fob","promedio","fifo"
1781,"ABRAZADERA DE 3/4'","MATERIALES ELÉCTRICOS PARA LA ILUMINACIÓN DE LA IGLESIA MATRIZ DEL CANTÓN CHIMBO.","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.022400","500.000000","500.000000","0.000000","0                   ","0.020000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.022400",NULL
1782,"VARILLA COPERWELDDE 1.8 M. CON ACCESORIOS PIMCH.","MATERIALES ELÉCTRICOS PARA LA ILUMINACIÓN DE LA IGLESIA MATRIZ DEL CANTÓN CHIMBO.","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","23.130000","1.000000","1.000000","0.000000","0                   ","20.650000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"23.130000",NULL
1799,"MOTOR DE ARRANQUE DE 24V  MOTOBOMBA ISUZO","REPUESTOS Y ACCESORIOS, PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","263.200000","1.000000","1.000000","0.000000","0                   ","235.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"263.200000",NULL
1654,"FILTRO DE AIRE SECUNDARIO RA110CONSEJOP","FILTRO DE AIRE SECUNDARIO RA110CONSEJOP","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","0                   ","0.000000","SD                                                ",1,"0","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1809,"JUEGO PASTILLAS DELANTERAS  TOYOTA FORTUNER","REPUESTOS Y ACCESORIOS, PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","38.080000","1.000000","1.000000","0.000000","0                   ","34.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"38.080000",NULL
1812,"GALONES REFRIGERANTE  TOYOTA PRADO","REPUESTOS Y ACCESORIOS, PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.03.001                 ","-                             ","I","13.440000","2.000000","2.000000","0.000000","0                   ","12.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"13.440000",NULL
1386,"VENTILADOR DEL RADIADOR","1180","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","1180                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1521,"CILINDROS HIDRAULICOS DE 2600 PSI","PARA EL RECOLECTOR HINO  FC","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","0                   ","0.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1863,"FILTRO DE ACEITE SC-270","REPUESTOS Y ACCESORIOS PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","13.440000","1.000000","1.000000","0.000000","0                   ","12.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"13.440000",NULL
1443,"TUBOS LED 9WT8 25MIL HORAS","ADQUISICION DE FOCOS Y TUBOS PARA EL MANTENIMIENTO DEL PATIO DE COMIDAS","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","T","0.000000","0.000000","0.000000","0.000000","534                 ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1098,"FLAPPER PARA TANQUE DE BANO","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","1.500000","0.000000","0.000000","0.000000","5314                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"1.500000",NULL
1752,"PROYECTOR LED HIGHMAST-SPORT 200W IP65 26000LM PIMCH.","MATERIALES ELÉCTRICOS PARA LA ILUMINACIÓN DE LA IGLESIA MATRIZ DEL CANTÓN CHIMBO.","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","414.400000","16.000000","16.000000","0.000000","0                   ","370.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"414.400000",NULL
1801,"TUBOS 1.400-24  MOTONIV. KOMATZU","REPUESTOS Y ACCESORIOS, PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","50.400000","1.000000","1.000000","0.000000","0                   ","45.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"50.400000",NULL
1821,"HOJA PRINCIPAL POSTERIOR  VOLQ. NISSAN NO. 07","REPUESTOS Y ACCESORIOS PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","84.000000","1.000000","1.000000","0.000000","0                   ","75.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"84.000000",NULL
1865,"FILTRO RACOR F-1805    VOLQ. NISSAN NO. 07","REPUESTOS Y ACCESORIOS PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","17.920000","1.000000","1.000000","0.000000","0                   ","16.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"17.920000",NULL
1996,"JUEGO DE RINES STANDAR    RECOLECTOR DINA","REPUESTOS PARA LA REPARACIÓN DEL MOTOR DEL RECOLECTOR DE BASURA DINA DE PROPIEDAD MUNICIPAL......","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","T","130.000000","1.000000","1.000000","0.000000","No Aplica           ","130.000000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"130.000000",NULL
1997,"JUEGO DE PROPULSORES     RECOLECTOR DINA","REPUESTOS PARA LA REPARACIÓN DEL MOTOR DEL RECOLECTOR DE BASURA DINA DE PROPIEDAD MUNICIPAL......","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","T","205.000000","1.000000","1.000000","0.000000","No Aplica           ","205.000000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"205.000000",NULL
1088,"BARRA DE SILICON GRANDE","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.650800","0.000000","0.000000","0.000000","5304                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.650800",NULL
2055,"FILTRO HIDRAULICO TRACTOR DE ORUGA CATERPILLAR","FILTRO HIDRAULICO TRACTOR DE ORUGA CATERPILLAR","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","72.800000","1.000000","1.000000","0.000000","No Aplica           ","65.000000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"72.800000",NULL
1890,"11R22.5 148/145K HSC1 SA LRH 16PR VOL NISSAN DELANTERAS","11R22.5 148/145K HSC1 SA LRH 16PR VOL NISSAN DELANTERAS","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","585.625850","12.000000","4.000000","8.000000","No Aplica           ","522.880000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"585.625833",NULL
1172,"NUT S 2J3506","ADQUISICION DE REPUESTOS PARA RETROEXCAVADORA 416E","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","2.273600","0.000000","0.000000","0.000000","5371                ","0.000000","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"2.273600",NULL
1276,"ADAPTADOR DE 1/2","-","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.840000","2.000000","2.000000","0.000000","-                   ","0.840000","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"0.840000",NULL
1144,"FIDEO PARA SOPA 400GR LAZO","ADQUISICION DE 2000 KITS ALIMENTICIOS PARA POBLACION AFECTADA POR EMERGENCIA SANITARIA","B",90,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.21.001                 ","-                             ","T","0.460000","0.000000","0.000000","0.000000","5346                ","0.000000","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"0.460000",NULL
127,"URINARIOS PEQUENOS","147","B",87,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","165.000000","2.000000","0.000000","2.000000","147                 ","165.000000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"165.000000",NULL
2047,"FILTRO DE COMBUSTIBLE TRACTOR CATERPILLAR","FILTRO DE COMBUSTIBLE TRACTOR CATERPILLAR","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","29.120000","3.000000","3.000000","0.000000","No Aplica           ","26.000000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"29.120000",NULL
1142,"ATUN VAN CAMPS 180GR","ADQUISICION DE 2000 KITS ALIMENTICIOS PARA POBLACION AFECTADA POR EMERGENCIA SANITARIA","B",90,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.21.001                 ","-                             ","T","1.313300","0.000000","0.000000","0.000000","5344                ","0.000000","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"1.313300",NULL
1534,"MOTOR  DE ARRANQUE CARGADORA CAT 920","FILTROS Y REPUESTOS PARA VEHICULOS Y MAQUINARIA MUNICIPAL","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","767.200000","1.000000","1.000000","0.000000","0                   ","767.200000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"767.200000",NULL
1566,"FILTRO DE ACEITE MOTOBOMBA ISUZU PH2","FILTROS  Y REPUESTOS PARA VEHICULOS Y MAQUINARIA MUNICIPAL","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","5.600000","1.000000","1.000000","0.000000","0                   ","5.600000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"5.600000",NULL
1696,"CUCHILLA MOTOGUADAÑA","MANTENIMIENTO DE LAS MOTOGUADAÑAS DE PROPIEDAD MPAL.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","45.000000","1.000000","1.000000","0.000000","0                   ","40.180000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"45.000000",NULL
302,"BOTAS PVC PUNTA DE ACERO","4158","B",82,"S ","-                                                           ",253,NULL,"Par                                               ","N",2,"152.38.02.001                 ","-                             ","I","15.996800","19.000000","19.000000","0.000000","4158                ","13.860000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"15.996800",NULL
1754,"SPLITER 4 SALIDAS DMX512","MATERIALES ELÉCTRICOS PARA LA ILUMINACIÓN DE LA IGLESIA MATRIZ DEL CANTÓN CHIMBO.","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","179.200000","2.000000","2.000000","0.000000","0                   ","160.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"179.200000",NULL
1224,"UNIVERSAL DE 1/2","-","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","1.570000","1.000000","1.000000","0.000000","-                   ","1.570000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"1.570000",NULL
1787,"DEFENZAS 15.5 L3 16PR   CAT.920","REPUESTOS Y ACCESORIOS, PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","28.000000","4.000000","4.000000","0.000000","0                   ","25.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"28.000000",NULL
1973,"CAJAS DE CLAVOS DE ACERO DE 2-1/2","MATERIALES DE FERRETERÍA PARA EL CAMAL MUNICIPAL DEL CANTÓN CHIMBO","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","3.505000","2.000000","2.000000","0.000000","No Aplica           ","3.130000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"3.505000",NULL
1294,"CORREAS","ELECTROMECÁNICA","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","-","0.000000","0.000000","0.000000","0.000000","SD                  ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1354,"RINES CAUCHO","COMPRA DE REPUESTOS Y LUBRICANTES PARA LOS VEHICULOS Y MAQUINARIA DEL GADMCCH","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","1173                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1186,"ADHESIVOS DE REVISION DE VEHICULOS","ADQUISICION DE ADHESIVOS PARA LA AGENCIA DE TRANSITO","B",86,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.07.001                 ","-                             ","I","2.240000","0.000000","0.000000","0.000000","2747                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"2.240000",NULL
197,"RETENEDORES NATIONAL N. 471271-24910 INT.","316","B",88,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","5.600000","1.000000","0.000000","1.000000","316                 ","5.600000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"5.600000",NULL
1222,"TEFLON GRANDE","-","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","3.636700","3.000000","3.000000","0.000000","-                   ","3.636700","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"3.636700",NULL
1792,"RULIMAN DE LA PUNTA DEL MOTRIZ FURGÓN CHEV. NHR","REPUESTOS Y ACCESORIOS, PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","15.680000","1.000000","1.000000","0.000000","0                   ","14.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"15.680000",NULL
1602,"MANGUERAS PLASTIGAMA DE 1P.","ADECENTAMIENTO Y MANTENIMIENTO DEL GRAMADO DEL ESTADIO MUNICIPAL DE PUYAHUATA(INSTALACION DEL SISTEMA DE RIEGO).","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","0                   ","0.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1992,"JUEGO DE COJINES DE BANCADA     RECOLECTOR DINA","REPUESTOS PARA LA REPARACIÓN DEL MOTOR DEL RECOLECTOR DE BASURA DINA DE PROPIEDAD MUNICIPAL......","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","T","48.000000","1.000000","1.000000","0.000000","No Aplica           ","48.000000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"48.000000",NULL
1998,"REDIADOR NUEVO     RECOLECTOR DINA","REPUESTOS PARA LA REPARACIÓN DEL MOTOR DEL RECOLECTOR DE BASURA DINA DE PROPIEDAD MUNICIPAL......","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","T","265.000000","1.000000","1.000000","0.000000","No Aplica           ","265.000000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"265.000000",NULL
1255,"TUBO DE 150 MM ALCANTARILLADO","-","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","-                   ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1673,"FILTRO SEPARADOR EH220CONSEJOP","FILTRO SEPARADOR EH220CONSEJOP","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","0                   ","0.000000","SD                                                ",1,"0","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1245,"PINTURA SATINADA .","-","B",87,"S ",NULL,253,NULL,"Caneca                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","-                   ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1347,"RETENEDORES MANZANA DELANTERA","COMPRA DE REPUESTOS Y LUBRICANTES PARA LOS VEHICULOS Y MAQUINARIA DEL GADMCCH","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","1126                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1385,"TUBO RIN 15","1180","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","1180                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
243,"FILTRO DE COMBUSTIBLE SEC P57407A.","2073","B",85,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.03.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","2073                ","0.000000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
280,"PET LUBENGRA SAE 90 .","3141","B",85,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.03.001                 ","-                             ","I","9.835138","241.000000","103.000000","138.000000","3141                ","9.442300","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"9.792679",NULL
308,"RODILLOS DE FELPA.","4657","B",87,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","3.808300","6.000000","3.000000","3.000000","4657                ","3.300000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"3.808300",NULL
1118,"TAIPE 3MM X 10MTS INDUSTRIAL","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B",86,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","1.355000","0.000000","0.000000","0.000000","5331                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"1.355000",NULL
1596,"COLLARINES PLASTIGAMA DE 40 A 1P.","ADECENTAMIENTO Y MANTENIMIENTO DEL GRAMADO DEL ESTADIO MUNICIPAL DE PUYAHUATA(INSTALACION DEL SISTEMA DE RIEGO).","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","0                   ","0.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1637,"FILTRO DE GASOLINA MAZDA BT 50 CONVENIO USO","FILTRO DE GASOLINA MAZDA BT 50 CONVENIO USO","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","0                   ","0.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1479,"PUERTA DE TOL NEGRA DE 2,05 X 70CM","PUERTA TOL","B",87,"S ",NULL,NULL,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","145.600000","1.000000","1.000000","0.000000","0                   ","145.600000","0                                                 ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"145.600000",NULL
2085,"TRAMPA DE AGUA RACOR CARGADORA CATERPILLAR","TRAMPA DE AGUA RACOR CARGADORA CATERPILLAR","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","29.120000","3.000000","3.000000","0.000000","No Aplica           ","26.000000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"29.120000",NULL
1232,"DISCO DE PULIR DE 7 PULGADAS","-","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","-                   ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1442,"FOCO DE 400 W MERCURIO ALOGENADO","ADQUISICION DE FOCOS Y TUBOS PARA EL MANTENIMIENTO DEL PATIO DE COMIDAS","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","534                 ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1965,"TRANSFORMADOR DE LUCES","MATERIALES DE FERRETERÍA PARA EL CAMAL MUNICIPAL DEL CANTÓN CHIMBO","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","-","0.000000","0.000000","0.000000","0.000000","No Aplica           ","0.000000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,NULL,NULL
1503,"ACEITE 80W90 GL5 TOTAL TRASMISSION TM","ACEITE 80W90 GL5 TOTAL TRASMISSION TM","B",85,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.03.001                 ","-                             ","I","4.239200","12.000000","12.000000","0.000000","0                   ","4.239200","SD                                                ",1,"0","631.54.01","N","0260000680001",NULL,NULL,"4.239200",NULL
1734,"MANGUERA 1'   PPLM","MATERIALES PARA EL PUENTE QUE CRUZA LA CALLE GUAYAS A LA ALTURA DE LA PLAZA LA MERCED...","B",87,"S ",NULL,253,NULL,"Metros                                            ","N",2,"152.38.11.001                 ","-                             ","I","2.240000","6.000000","6.000000","0.000000","0                   ","2.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"2.240000",NULL
155,"FILTRO DE HIDRAULICO-28712","222","B",88,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","162.680000","4.000000","1.000000","3.000000","222                 ","162.680000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"162.680000",NULL
209,"PLUG","329","B",88,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","38.796667","6.000000","0.000000","6.000000","329                 ","38.796700","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"38.796667",NULL
1338,"CALIBRE BOMBA CATERPILLAR","ARREGLO BOMBA DE INYECCION TRACTOR CATERPILLAR D6D","B",88,"S ",NULL,48,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","59.000000","0.000000","0.000000","0.000000","2457                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,NULL,NULL
1394,"VENTILADOR","1180","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","1180                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1697,"CABEZAL DE NYLON MOTOGUADAÑA","MANTENIMIENTO DE LAS MOTOGUADAÑAS DE PROPIEDAD MPAL.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","38.000000","1.000000","1.000000","0.000000","0                   ","33.930000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"38.000000",NULL
1762,"CABLE THHN NO. 6 ROJO PIMCH.","MATERIALES ELÉCTRICOS PARA LA ILUMINACIÓN DE LA IGLESIA MATRIZ DEL CANTÓN CHIMBO.","B",87,"S ",NULL,253,NULL,"Metros                                            ","N",2,"152.38.11.001                 ","-                             ","I","1.680000","50.000000","50.000000","0.000000","0                   ","1.500000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"1.680000",NULL
1842,"FILTRO COMBUSTIBLE    MOTONIV. KOMATZU  GD-555","REPUESTOS Y ACCESORIOS PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","20.160000","2.000000","2.000000","0.000000","0                   ","18.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"20.160000",NULL
1065,"CADENA 1/4 GALVANIZADA","ARREGLO DEL PARQUE CENTRAL","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","2.800000","0.000000","0.000000","0.000000","5290                ","0.000000","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"2.800000",NULL
1252,"HIERRO DE 12MM","-","B",87,"S ",NULL,253,NULL,"Quintal                                           ","N",2,"152.38.11.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","-                   ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
224,"BEARING 1","445","B",88,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","34.474286","7.000000","0.000000","7.000000","445                 ","34.474300","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"34.474286",NULL
233,"TERMINALES LH TK-20","454","B",88,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","339.360000","2.000000","0.000000","2.000000","454                 ","339.360000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"339.360000",NULL
236,"GRASA","1543","B",85,"S ","-                                                           ",253,NULL,"Libras                                            ","N",2,"152.38.03.001                 ","-                             ","I","1.781600","382.000000","382.000000","0.000000","1543                ","1.781600","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"1.781600",NULL
